timestamp,timeIntervalSince1970,latitude,longitude,altitude,horizontalAccuracy,verticalAccuracy,speed,course
"2020-06-16 18:07:52.998 +0000",1592330872.997954,42.111699,-75.954652,262.588345,5.000000,6.000000,2.260000,15.820312
"2020-06-16 18:07:53.998 +0000",1592330873.997943,42.111718,-75.954646,262.727566,5.000000,6.000000,2.260000,3.164062
"2020-06-16 18:07:54.998 +0000",1592330874.997934,42.111737,-75.954642,263.108913,5.000000,4.000000,2.140000,353.671875
"2020-06-16 18:07:55.998 +0000",1592330875.997924,42.111757,-75.954641,263.099575,5.000000,4.000000,2.140000,354.726562
"2020-06-16 18:07:56.998 +0000",1592330876.997913,42.111778,-75.954641,262.953579,5.000000,4.000000,2.170000,1.054688
"2020-06-16 18:07:57.998 +0000",1592330877.997903,42.111798,-75.954640,262.890774,5.000000,4.000000,2.170000,2.109375
"2020-06-16 18:07:58.998 +0000",1592330878.997893,42.111818,-75.954639,262.856289,5.000000,4.000000,2.170000,358.242188
"2020-06-16 18:07:59.998 +0000",1592330879.997882,42.111836,-75.954637,263.172390,5.000000,4.000000,2.140000,358.242188
"2020-06-16 18:08:00.998 +0000",1592330880.997873,42.111849,-75.954637,263.079907,5.000000,3.000000,1.950000,354.375000
"2020-06-16 18:08:07.000 +0000",1592330886.999659,42.111877,-75.954595,262.883922,5.000000,3.000000,1.340000,73.476562
"2020-06-16 18:08:15.000 +0000",1592330894.999659,42.111877,-75.954595,262.883922,5.000000,3.000000,1.340000,73.476562
"2020-06-16 18:08:17.784 +0000",1592330897.783849,42.111393,-75.954919,262.883942,74.523575,10.168579,-1.000000,-1.000000
"2020-06-16 18:08:18.596 +0000",1592330898.595745,42.111762,-75.954600,268.877163,10.000000,24.000000,0.710000,86.484375
"2020-06-16 18:08:20.038 +0000",1592330900.037747,42.111754,-75.954606,268.351040,10.000000,24.000000,0.710000,86.484375
"2020-06-16 18:08:21.000 +0000",1592330900.999865,42.111887,-75.954543,274.595791,10.000000,24.000000,0.160000,86.484375
"2020-06-16 18:08:22.000 +0000",1592330901.999870,42.111790,-75.954489,264.396694,5.000000,6.000000,0.710000,174.375000
"2020-06-16 18:08:23.000 +0000",1592330902.999872,42.111791,-75.954484,267.683681,5.000000,6.000000,1.970000,171.914062
"2020-06-16 18:08:24.000 +0000",1592330903.999880,42.111776,-75.954477,267.639248,5.000000,6.000000,2.230000,175.781250
"2020-06-16 18:08:25.000 +0000",1592330904.999971,42.111760,-75.954471,267.190151,5.000000,6.000000,2.230000,177.187500
"2020-06-16 18:08:26.000 +0000",1592330905.999900,42.111739,-75.954466,266.883816,5.000000,6.000000,2.670000,174.023438
"2020-06-16 18:08:27.000 +0000",1592330906.999906,42.111716,-75.954463,266.373135,5.000000,6.000000,2.720000,174.023438
"2020-06-16 18:08:28.000 +0000",1592330907.999916,42.111694,-75.954460,266.858669,5.000000,6.000000,2.800000,176.484375
"2020-06-16 18:08:29.000 +0000",1592330908.999927,42.111671,-75.954456,266.915615,5.000000,6.000000,2.800000,174.726562
"2020-06-16 18:08:30.000 +0000",1592330909.999937,42.111648,-75.954453,266.824306,5.000000,6.000000,2.800000,178.242188
"2020-06-16 18:08:31.000 +0000",1592330910.999936,42.111624,-75.954450,265.891079,5.000000,6.000000,2.790000,178.242188
"2020-06-16 18:08:32.000 +0000",1592330911.999938,42.111599,-75.954447,266.325832,5.000000,4.000000,2.790000,177.187500
"2020-06-16 18:08:33.000 +0000",1592330912.999938,42.111575,-75.954445,267.393703,5.000000,4.000000,2.780000,176.835938
"2020-06-16 18:08:34.000 +0000",1592330913.999938,42.111549,-75.954443,267.097866,5.000000,4.000000,2.720000,177.890625
"2020-06-16 18:08:35.000 +0000",1592330914.999938,42.111527,-75.954441,267.437405,5.000000,4.000000,2.090000,178.242188
"2020-06-16 18:08:36.000 +0000",1592330915.999936,42.111512,-75.954439,266.806301,5.000000,4.000000,2.090000,177.539062
"2020-06-16 18:08:42.000 +0000",1592330922.000008,42.111453,-75.954440,265.796108,5.000000,4.000000,1.510000,183.515625
"2020-06-16 18:08:50.000 +0000",1592330930.000008,42.111453,-75.954440,265.796108,5.000000,4.000000,1.510000,183.515625
"2020-06-16 18:08:51.154 +0000",1592330931.154167,42.111173,-75.955207,265.796112,65.000000,11.011544,-1.000000,-1.000000
"2020-06-16 18:08:52.391 +0000",1592330932.390925,42.111262,-75.954494,264.260891,10.000000,16.000000,1.380000,200.390625
"2020-06-16 18:08:53.000 +0000",1592330932.999924,42.111243,-75.954518,262.593044,10.000000,12.000000,1.380000,207.773438
"2020-06-16 18:08:54.000 +0000",1592330934.000014,42.111229,-75.954539,262.669521,10.000000,12.000000,1.380000,197.226562
"2020-06-16 18:08:55.000 +0000",1592330935.000015,42.111219,-75.954551,261.770290,10.000000,12.000000,1.430000,192.304688
"2020-06-16 18:08:56.000 +0000",1592330936.000014,42.111208,-75.954555,262.636074,10.000000,12.000000,1.630000,183.867188
"2020-06-16 18:08:57.000 +0000",1592330937.000015,42.111194,-75.954551,261.096035,10.000000,12.000000,2.360000,179.296875
"2020-06-16 18:08:58.000 +0000",1592330938.000019,42.111184,-75.954531,260.587002,5.000000,8.000000,2.630000,174.023438
"2020-06-16 18:08:59.000 +0000",1592330939.000020,42.111170,-75.954511,259.229946,5.000000,8.000000,2.630000,176.132812
"2020-06-16 18:09:00.000 +0000",1592330940.000016,42.111156,-75.954493,262.087124,5.000000,8.000000,2.630000,177.187500
"2020-06-16 18:09:01.000 +0000",1592330941.000010,42.111139,-75.954481,264.069790,5.000000,8.000000,2.690000,174.375000
"2020-06-16 18:09:02.000 +0000",1592330942.000013,42.111118,-75.954470,264.302090,5.000000,8.000000,2.780000,175.078125
"2020-06-16 18:09:03.000 +0000",1592330943.000016,42.111099,-75.954461,264.176723,5.000000,8.000000,2.780000,175.429688
"2020-06-16 18:09:04.000 +0000",1592330944.000017,42.111081,-75.954452,264.721889,5.000000,8.000000,2.670000,178.242188
"2020-06-16 18:09:05.000 +0000",1592330945.000011,42.111062,-75.954445,264.309658,5.000000,8.000000,2.630000,177.539062
"2020-06-16 18:09:06.000 +0000",1592330946.000005,42.111040,-75.954440,264.722012,5.000000,8.000000,2.630000,177.187500
"2020-06-16 18:09:07.000 +0000",1592330947.000000,42.111020,-75.954435,265.206448,5.000000,6.000000,2.610000,175.781250
"2020-06-16 18:09:08.000 +0000",1592330947.999993,42.111000,-75.954431,265.822353,5.000000,6.000000,2.610000,181.054688
"2020-06-16 18:09:09.000 +0000",1592330948.999987,42.110980,-75.954428,267.135769,5.000000,6.000000,2.510000,178.593750
"2020-06-16 18:09:10.000 +0000",1592330949.999981,42.110958,-75.954428,266.751797,5.000000,6.000000,2.510000,181.054688
"2020-06-16 18:09:11.000 +0000",1592330950.999974,42.110936,-75.954426,267.486965,5.000000,6.000000,2.510000,176.484375
"2020-06-16 18:09:12.000 +0000",1592330951.999967,42.110915,-75.954425,267.235378,5.000000,6.000000,2.480000,177.187500
"2020-06-16 18:09:13.000 +0000",1592330952.999959,42.110892,-75.954423,267.187466,5.000000,4.000000,2.710000,177.539062
"2020-06-16 18:09:14.000 +0000",1592330953.999952,42.110868,-75.954421,267.243435,5.000000,4.000000,2.670000,177.539062
"2020-06-16 18:09:15.000 +0000",1592330954.999945,42.110842,-75.954420,265.483486,5.000000,6.000000,2.680000,178.242188
"2020-06-16 18:09:16.000 +0000",1592330955.999937,42.110817,-75.954419,265.113979,5.000000,6.000000,2.680000,177.890625
"2020-06-16 18:09:17.000 +0000",1592330956.999929,42.110791,-75.954418,264.078823,5.000000,6.000000,2.570000,171.210938
"2020-06-16 18:09:18.000 +0000",1592330957.999921,42.110768,-75.954418,265.036709,5.000000,6.000000,2.570000,174.726562
"2020-06-16 18:09:19.000 +0000",1592330958.999914,42.110748,-75.954417,265.272305,5.000000,6.000000,2.310000,169.804688
"2020-06-16 18:09:20.000 +0000",1592330959.999905,42.110728,-75.954414,264.492580,5.000000,6.000000,2.180000,171.210938
"2020-06-16 18:09:21.000 +0000",1592330960.999897,42.110713,-75.954410,264.399258,5.000000,6.000000,2.170000,169.804688
"2020-06-16 18:09:22.000 +0000",1592330961.999889,42.110699,-75.954408,264.319424,5.000000,6.000000,1.350000,170.156250
"2020-06-16 18:09:23.000 +0000",1592330962.999880,42.110686,-75.954409,264.666958,5.000000,6.000000,1.350000,162.070312
"2020-06-16 18:09:29.000 +0000",1592330969.000035,42.110655,-75.954431,266.976406,5.000000,6.000000,0.000000,170.507812
"2020-06-16 18:09:37.000 +0000",1592330977.000035,42.110655,-75.954431,266.976406,5.000000,6.000000,0.000000,170.507812
"2020-06-16 18:09:44.134 +0000",1592330984.133504,42.110861,-75.955238,266.976379,65.000000,15.445966,-1.000000,-1.000000
"2020-06-16 18:09:45.594 +0000",1592330985.593843,42.110530,-75.954652,278.211330,10.000000,16.000000,0.680000,168.750000
"2020-06-16 18:09:47.062 +0000",1592330987.061940,42.110533,-75.954641,279.167446,10.000000,16.000000,0.680000,168.750000
"2020-06-16 18:09:48.000 +0000",1592330987.999989,42.110497,-75.954588,269.375698,10.000000,12.000000,0.680000,175.781250
"2020-06-16 18:09:49.000 +0000",1592330988.999995,42.110399,-75.954457,256.058559,5.000000,8.000000,0.840000,178.242188
"2020-06-16 18:09:50.000 +0000",1592330990.000004,42.110381,-75.954455,254.716457,5.000000,6.000000,2.760000,178.945312
"2020-06-16 18:09:51.000 +0000",1592330991.000008,42.110363,-75.954446,255.525906,5.000000,6.000000,2.920000,172.968750
"2020-06-16 18:09:52.000 +0000",1592330992.000008,42.110341,-75.954439,255.128017,5.000000,6.000000,2.760000,174.726562
"2020-06-16 18:09:53.000 +0000",1592330993.000003,42.110321,-75.954436,256.580288,5.000000,6.000000,2.740000,174.023438
"2020-06-16 18:09:54.000 +0000",1592330994.000008,42.110301,-75.954435,257.266567,5.000000,6.000000,2.570000,174.375000
"2020-06-16 18:09:55.000 +0000",1592330994.999926,42.110282,-75.954433,257.086514,5.000000,6.000000,2.570000,170.859375
"2020-06-16 18:09:56.000 +0000",1592330995.999921,42.110260,-75.954428,256.753017,5.000000,4.000000,2.570000,170.507812
"2020-06-16 18:09:57.000 +0000",1592330996.999924,42.110235,-75.954424,258.326870,5.000000,4.000000,2.770000,170.859375
"2020-06-16 18:09:58.000 +0000",1592330997.999921,42.110213,-75.954419,259.085049,5.000000,6.000000,2.770000,175.078125
"2020-06-16 18:09:59.000 +0000",1592330998.999920,42.110195,-75.954413,259.320705,5.000000,6.000000,2.230000,171.562500
"2020-06-16 18:10:00.000 +0000",1592330999.999917,42.110177,-75.954405,259.521694,5.000000,6.000000,2.400000,168.398438
"2020-06-16 18:10:01.000 +0000",1592331000.999914,42.110159,-75.954394,260.042446,5.000000,6.000000,2.370000,172.968750
"2020-06-16 18:10:02.000 +0000",1592331001.999911,42.110139,-75.954385,260.287075,5.000000,4.000000,2.400000,174.023438
"2020-06-16 18:10:03.000 +0000",1592331002.999907,42.110119,-75.954378,260.419888,5.000000,6.000000,2.460000,174.375000
"2020-06-16 18:10:04.000 +0000",1592331003.999903,42.110098,-75.954372,260.736843,5.000000,4.000000,2.450000,175.078125
"2020-06-16 18:10:05.000 +0000",1592331004.999899,42.110076,-75.954367,260.731045,5.000000,4.000000,2.520000,177.539062
"2020-06-16 18:10:06.000 +0000",1592331005.999895,42.110053,-75.954362,260.635586,5.000000,4.000000,2.520000,177.187500
"2020-06-16 18:10:07.000 +0000",1592331006.999889,42.110028,-75.954359,260.486050,5.000000,4.000000,2.630000,178.945312
"2020-06-16 18:10:08.000 +0000",1592331007.999884,42.110006,-75.954357,260.917812,5.000000,4.000000,2.630000,179.648438
"2020-06-16 18:10:09.000 +0000",1592331008.999878,42.109986,-75.954354,260.844875,5.000000,4.000000,2.300000,172.968750
"2020-06-16 18:10:10.000 +0000",1592331009.999872,42.109963,-75.954352,260.062405,5.000000,4.000000,2.600000,178.242188
"2020-06-16 18:10:11.000 +0000",1592331010.999867,42.109936,-75.954349,258.925747,5.000000,4.000000,2.600000,177.890625
"2020-06-16 18:10:12.000 +0000",1592331011.999860,42.109911,-75.954347,260.071987,5.000000,4.000000,2.600000,176.835938
"2020-06-16 18:10:13.000 +0000",1592331012.999853,42.109886,-75.954345,260.233852,5.000000,4.000000,2.630000,175.078125
"2020-06-16 18:10:14.000 +0000",1592331013.999846,42.109861,-75.954341,260.566555,5.000000,4.000000,2.650000,173.671875
"2020-06-16 18:10:15.000 +0000",1592331014.999839,42.109838,-75.954335,260.450954,5.000000,4.000000,2.690000,173.671875
"2020-06-16 18:10:16.000 +0000",1592331015.999832,42.109816,-75.954330,260.823147,5.000000,4.000000,2.650000,178.242188
"2020-06-16 18:10:17.000 +0000",1592331016.999825,42.109795,-75.954326,260.870937,5.000000,6.000000,2.600000,175.781250
"2020-06-16 18:10:18.000 +0000",1592331017.999818,42.109774,-75.954319,260.520229,5.000000,6.000000,2.570000,174.375000
"2020-06-16 18:10:19.000 +0000",1592331018.999809,42.109754,-75.954314,260.430813,5.000000,6.000000,2.530000,171.914062
"2020-06-16 18:10:20.000 +0000",1592331019.999802,42.109732,-75.954308,260.493984,5.000000,6.000000,2.530000,170.507812
"2020-06-16 18:10:21.000 +0000",1592331020.999794,42.109712,-75.954298,259.153774,5.000000,6.000000,2.530000,172.265625
"2020-06-16 18:10:22.000 +0000",1592331021.999786,42.109690,-75.954291,259.987942,5.000000,6.000000,2.530000,181.054688
"2020-06-16 18:10:23.000 +0000",1592331022.999777,42.109667,-75.954286,259.894009,5.000000,6.000000,2.530000,182.812500
"2020-06-16 18:10:24.000 +0000",1592331023.999770,42.109641,-75.954283,260.316372,5.000000,6.000000,2.860000,182.109375
"2020-06-16 18:10:25.000 +0000",1592331024.999761,42.109616,-75.954282,260.395718,5.000000,6.000000,2.860000,182.109375
"2020-06-16 18:10:26.000 +0000",1592331025.999753,42.109592,-75.954280,259.213467,5.000000,6.000000,2.860000,180.351562
"2020-06-16 18:10:27.000 +0000",1592331026.999743,42.109567,-75.954278,258.956142,5.000000,6.000000,2.830000,178.593750
"2020-06-16 18:10:28.000 +0000",1592331027.999734,42.109544,-75.954274,258.540859,5.000000,6.000000,2.580000,170.156250
"2020-06-16 18:10:29.000 +0000",1592331028.999725,42.109524,-75.954270,259.012905,5.000000,6.000000,2.540000,175.078125
"2020-06-16 18:10:30.000 +0000",1592331029.999717,42.109504,-75.954265,258.358730,5.000000,6.000000,2.540000,172.617188
"2020-06-16 18:10:31.000 +0000",1592331030.999708,42.109485,-75.954260,258.409878,5.000000,6.000000,2.310000,173.320312
"2020-06-16 18:10:32.000 +0000",1592331031.999700,42.109461,-75.954257,258.588894,5.000000,6.000000,2.310000,174.726562
"2020-06-16 18:10:33.000 +0000",1592331032.999690,42.109435,-75.954257,259.347500,5.000000,6.000000,2.740000,177.890625
"2020-06-16 18:10:34.000 +0000",1592331033.999681,42.109410,-75.954257,259.246914,5.000000,6.000000,2.600000,177.539062
"2020-06-16 18:10:35.000 +0000",1592331034.999672,42.109387,-75.954256,260.086025,5.000000,6.000000,2.600000,175.078125
"2020-06-16 18:10:36.000 +0000",1592331035.999662,42.109363,-75.954254,260.333767,5.000000,6.000000,2.600000,174.375000
"2020-06-16 18:10:37.000 +0000",1592331036.999653,42.109335,-75.954250,259.410549,5.000000,6.000000,2.650000,173.320312
"2020-06-16 18:10:38.000 +0000",1592331037.999644,42.109306,-75.954245,259.513332,5.000000,6.000000,2.950000,174.023438
"2020-06-16 18:10:39.000 +0000",1592331038.999634,42.109279,-75.954241,258.505825,5.000000,6.000000,2.580000,174.375000
"2020-06-16 18:10:40.000 +0000",1592331039.999625,42.109255,-75.954240,259.470425,5.000000,6.000000,2.580000,180.000000
"2020-06-16 18:10:41.000 +0000",1592331040.999616,42.109232,-75.954241,260.045437,5.000000,6.000000,2.460000,181.757812
"2020-06-16 18:10:42.000 +0000",1592331041.999606,42.109211,-75.954244,259.128201,5.000000,6.000000,2.460000,178.593750
"2020-06-16 18:10:43.000 +0000",1592331042.999597,42.109189,-75.954246,259.293911,5.000000,6.000000,2.460000,178.593750
"2020-06-16 18:10:44.000 +0000",1592331043.999587,42.109167,-75.954247,259.662319,5.000000,6.000000,2.570000,178.242188
"2020-06-16 18:10:45.000 +0000",1592331044.999578,42.109144,-75.954246,259.807766,5.000000,6.000000,2.570000,177.890625
"2020-06-16 18:10:46.000 +0000",1592331045.999567,42.109121,-75.954246,261.066616,5.000000,6.000000,2.570000,179.296875
"2020-06-16 18:10:47.000 +0000",1592331046.999558,42.109100,-75.954246,261.331020,5.000000,6.000000,2.350000,179.296875
"2020-06-16 18:10:48.000 +0000",1592331047.999548,42.109079,-75.954245,262.981838,5.000000,6.000000,2.350000,177.890625
"2020-06-16 18:10:49.000 +0000",1592331048.999693,42.109056,-75.954244,262.744839,5.000000,6.000000,2.630000,177.187500
"2020-06-16 18:10:50.000 +0000",1592331049.999529,42.109031,-75.954243,262.170681,5.000000,6.000000,2.850000,176.484375
"2020-06-16 18:10:51.000 +0000",1592331050.999519,42.109006,-75.954240,261.716091,5.000000,6.000000,2.640000,176.484375
"2020-06-16 18:10:52.000 +0000",1592331051.999510,42.108980,-75.954238,261.780605,5.000000,6.000000,2.820000,177.187500
"2020-06-16 18:10:52.999 +0000",1592331052.999500,42.108953,-75.954236,261.706570,5.000000,6.000000,2.810000,176.835938
"2020-06-16 18:10:53.999 +0000",1592331053.999490,42.108925,-75.954236,261.999355,5.000000,6.000000,2.790000,178.242188
"2020-06-16 18:10:54.999 +0000",1592331054.999480,42.108900,-75.954235,261.335171,5.000000,6.000000,2.790000,174.726562
"2020-06-16 18:10:55.999 +0000",1592331055.999471,42.108876,-75.954232,261.139614,5.000000,6.000000,2.790000,170.859375
"2020-06-16 18:10:56.999 +0000",1592331056.999461,42.108850,-75.954226,261.105373,5.000000,6.000000,2.850000,170.859375
"2020-06-16 18:10:57.999 +0000",1592331057.999450,42.108825,-75.954221,258.243191,5.000000,6.000000,2.850000,171.210938
"2020-06-16 18:10:58.999 +0000",1592331058.999440,42.108801,-75.954217,258.439785,5.000000,6.000000,2.500000,172.617188
"2020-06-16 18:10:59.999 +0000",1592331059.999431,42.108777,-75.954213,258.489468,5.000000,6.000000,2.660000,173.671875
"2020-06-16 18:11:00.999 +0000",1592331060.999421,42.108753,-75.954209,258.749660,5.000000,6.000000,2.660000,174.375000
"2020-06-16 18:11:01.999 +0000",1592331061.999412,42.108729,-75.954207,259.236782,5.000000,6.000000,2.660000,176.484375
"2020-06-16 18:11:02.999 +0000",1592331062.999401,42.108709,-75.954206,259.911892,5.000000,6.000000,2.650000,177.890625
"2020-06-16 18:11:03.999 +0000",1592331063.999392,42.108686,-75.954207,259.145290,5.000000,6.000000,2.510000,174.023438
"2020-06-16 18:11:04.999 +0000",1592331064.999382,42.108662,-75.954207,259.320644,5.000000,6.000000,2.550000,171.562500
"2020-06-16 18:11:05.999 +0000",1592331065.999372,42.108638,-75.954205,259.482021,5.000000,6.000000,2.550000,171.562500
"2020-06-16 18:11:06.999 +0000",1592331066.999362,42.108614,-75.954202,259.124294,5.000000,6.000000,2.550000,172.617188
"2020-06-16 18:11:07.999 +0000",1592331067.999352,42.108598,-75.954192,259.226650,5.000000,6.000000,2.420000,171.562500
"2020-06-16 18:11:08.999 +0000",1592331068.999341,42.108578,-75.954183,260.025723,5.000000,6.000000,2.760000,173.671875
"2020-06-16 18:11:09.999 +0000",1592331069.999332,42.108561,-75.954173,260.097988,5.000000,6.000000,2.760000,148.007812
"2020-06-16 18:11:10.999 +0000",1592331070.999322,42.108548,-75.954160,259.904629,5.000000,6.000000,1.880000,147.656250
"2020-06-16 18:11:11.999 +0000",1592331071.999312,42.108536,-75.954145,260.072170,5.000000,6.000000,1.770000,147.304688
"2020-06-16 18:11:12.999 +0000",1592331072.999303,42.108519,-75.954131,259.188015,5.000000,6.000000,1.770000,152.929688
"2020-06-16 18:11:13.999 +0000",1592331073.999292,42.108498,-75.954121,259.649014,5.000000,6.000000,2.370000,163.828125
"2020-06-16 18:11:14.999 +0000",1592331074.999282,42.108473,-75.954115,259.750332,5.000000,6.000000,2.550000,170.507812
"2020-06-16 18:11:15.999 +0000",1592331075.999272,42.108448,-75.954114,259.850002,5.000000,6.000000,2.440000,173.671875
"2020-06-16 18:11:16.999 +0000",1592331076.999262,42.108423,-75.954114,259.891567,5.000000,6.000000,2.440000,174.023438
"2020-06-16 18:11:17.999 +0000",1592331077.999252,42.108395,-75.954116,259.281765,5.000000,6.000000,2.410000,174.375000
"2020-06-16 18:11:18.999 +0000",1592331078.999243,42.108369,-75.954118,259.420986,5.000000,6.000000,2.410000,175.429688
"2020-06-16 18:11:19.999 +0000",1592331079.999233,42.108342,-75.954123,260.760342,5.000000,6.000000,2.410000,176.835938
"2020-06-16 18:11:20.999 +0000",1592331080.999223,42.108318,-75.954126,260.920742,5.000000,6.000000,2.230000,176.835938
"2020-06-16 18:11:21.999 +0000",1592331081.999213,42.108302,-75.954134,263.361172,5.000000,6.000000,2.230000,174.023438
"2020-06-16 18:11:22.999 +0000",1592331082.999202,42.108296,-75.954139,262.883877,5.000000,6.000000,0.210000,176.835938
